1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: CB0000005ED2C921
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:41:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/23/22, 11:56:00 AM,C,25.5
8/23/22, 4:11:00 PM,C,29
8/23/22, 8:26:00 PM,C,20.5
8/24/22, 12:41:00 AM,C,16.5
8/24/22, 4:56:00 AM,C,15
8/24/22, 9:11:00 AM,C,17.5
8/24/22, 1:26:00 PM,C,28.5
8/24/22, 5:41:00 PM,C,24.5
8/24/22, 9:56:00 PM,C,19
8/25/22, 2:11:00 AM,C,17
8/25/22, 6:26:00 AM,C,15.5
8/25/22, 10:41:00 AM,C,23.5
8/25/22, 2:56:00 PM,C,31.5
8/25/22, 7:11:00 PM,C,23
8/25/22, 11:26:00 PM,C,18
8/26/22, 3:41:00 AM,C,15.5
8/26/22, 7:56:00 AM,C,15
8/26/22, 12:11:00 PM,C,27
8/26/22, 4:26:00 PM,C,27.5
8/26/22, 8:41:00 PM,C,19.5
8/27/22, 12:56:00 AM,C,16
8/27/22, 5:11:00 AM,C,14
8/27/22, 9:26:00 AM,C,12.5
8/27/22, 1:41:00 PM,C,18
8/27/22, 5:56:00 PM,C,16
8/27/22, 10:11:00 PM,C,12
8/28/22, 2:26:00 AM,C,11
8/28/22, 6:41:00 AM,C,10
8/28/22, 10:56:00 AM,C,14
8/28/22, 3:11:00 PM,C,18
8/28/22, 7:26:00 PM,C,14
8/28/22, 11:41:00 PM,C,11.5
8/29/22, 3:56:00 AM,C,10.5
8/29/22, 8:11:00 AM,C,12
8/29/22, 12:26:00 PM,C,25.5
8/29/22, 4:41:00 PM,C,25
8/29/22, 8:56:00 PM,C,18
8/30/22, 1:11:00 AM,C,15.5
8/30/22, 5:26:00 AM,C,14.5
8/30/22, 9:41:00 AM,C,19.5
8/30/22, 1:56:00 PM,C,30
8/30/22, 6:11:00 PM,C,24
8/30/22, 10:26:00 PM,C,19
8/31/22, 2:41:00 AM,C,17.5
8/31/22, 6:56:00 AM,C,16.5
8/31/22, 11:11:00 AM,C,23.5
8/31/22, 3:26:00 PM,C,30.5
8/31/22, 7:41:00 PM,C,22
8/31/22, 11:56:00 PM,C,17
9/1/22, 4:11:00 AM,C,14.5
9/1/22, 8:26:00 AM,C,15.5
9/1/22, 12:41:00 PM,C,28.5
9/1/22, 4:56:00 PM,C,27
9/1/22, 9:11:00 PM,C,18.5
9/2/22, 1:26:00 AM,C,15.5
9/2/22, 5:41:00 AM,C,15.5
9/2/22, 9:56:00 AM,C,21
9/2/22, 2:11:00 PM,C,30
9/2/22, 6:26:00 PM,C,23.5
9/2/22, 10:41:00 PM,C,18.5
9/3/22, 2:56:00 AM,C,16
9/3/22, 7:11:00 AM,C,14
9/3/22, 11:26:00 AM,C,20.5
9/3/22, 3:41:00 PM,C,21.5
9/3/22, 7:56:00 PM,C,18.5
9/4/22, 12:11:00 AM,C,14.5
9/4/22, 4:26:00 AM,C,12.5
9/4/22, 8:41:00 AM,C,13.5
9/4/22, 12:56:00 PM,C,15.5
9/4/22, 5:11:00 PM,C,15.5
9/4/22, 9:26:00 PM,C,13
9/5/22, 1:41:00 AM,C,10.5
9/5/22, 5:56:00 AM,C,8
9/5/22, 10:11:00 AM,C,10.5
9/5/22, 2:26:00 PM,C,15.5
9/5/22, 6:41:00 PM,C,14
9/5/22, 10:56:00 PM,C,9.5
9/6/22, 3:11:00 AM,C,8
9/6/22, 7:26:00 AM,C,7.5
9/6/22, 11:41:00 AM,C,21.5
9/6/22, 3:56:00 PM,C,26
9/6/22, 8:11:00 PM,C,15.5
9/7/22, 12:26:00 AM,C,13
9/7/22, 4:41:00 AM,C,11.5
9/7/22, 8:56:00 AM,C,12.5
9/7/22, 1:11:00 PM,C,25
9/7/22, 5:26:00 PM,C,19
9/7/22, 9:41:00 PM,C,12.5
9/8/22, 1:56:00 AM,C,10
9/8/22, 6:11:00 AM,C,7.5
9/8/22, 10:26:00 AM,C,16.5
9/8/22, 2:41:00 PM,C,23.5
9/8/22, 6:56:00 PM,C,16
