1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EB0000004EDC8321
Is Mission Active?  false
Mission Start:  Mon Jul 27 23:48:00 CEST 2020
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  4083
Total Samples:  6190
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
11/16/20, 12:18:00 PM,C,-0.5
11/16/20, 4:33:00 PM,C,-0.5
11/16/20, 8:48:00 PM,C,-0.5
11/17/20, 1:03:00 AM,C,-0.5
11/17/20, 5:18:00 AM,C,-0.5
11/17/20, 9:33:00 AM,C,-0.5
11/17/20, 1:48:00 PM,C,-0.5
11/17/20, 6:03:00 PM,C,-0.5
11/17/20, 10:18:00 PM,C,-0.5
11/18/20, 2:33:00 AM,C,-0.5
11/18/20, 6:48:00 AM,C,-0.5
11/18/20, 11:03:00 AM,C,-0.5
11/18/20, 3:18:00 PM,C,-0.5
11/18/20, 7:33:00 PM,C,-0.5
11/18/20, 11:48:00 PM,C,-0.5
11/19/20, 4:03:00 AM,C,-0.5
11/19/20, 8:18:00 AM,C,-0.5
11/19/20, 12:33:00 PM,C,-0.5
11/19/20, 4:48:00 PM,C,-0.5
11/19/20, 9:03:00 PM,C,-0.5
11/20/20, 1:18:00 AM,C,-0.5
11/20/20, 5:33:00 AM,C,-0.5
11/20/20, 9:48:00 AM,C,-0.5
11/20/20, 2:03:00 PM,C,-0.5
11/20/20, 6:18:00 PM,C,-0.5
11/20/20, 10:33:00 PM,C,-0.5
11/21/20, 2:48:00 AM,C,-0.5
11/21/20, 7:03:00 AM,C,-0.5
11/21/20, 11:18:00 AM,C,-0.5
11/21/20, 3:33:00 PM,C,-0.5
11/21/20, 7:48:00 PM,C,-0.5
11/22/20, 12:03:00 AM,C,-0.5
11/22/20, 4:18:00 AM,C,-0.5
11/22/20, 8:33:00 AM,C,-0.5
11/22/20, 12:48:00 PM,C,-0.5
11/22/20, 5:03:00 PM,C,-0.5
11/22/20, 9:18:00 PM,C,-0.5
11/23/20, 1:33:00 AM,C,-0.5
11/23/20, 5:48:00 AM,C,-0.5
11/23/20, 10:03:00 AM,C,-0.5
11/23/20, 2:18:00 PM,C,-0.5
11/23/20, 6:33:00 PM,C,-0.5
11/23/20, 10:48:00 PM,C,-0.5
11/24/20, 3:03:00 AM,C,-0.5
11/24/20, 7:18:00 AM,C,-0.5
11/24/20, 11:33:00 AM,C,-0.5
11/24/20, 3:48:00 PM,C,-0.5
11/24/20, 8:03:00 PM,C,-0.5
11/25/20, 12:18:00 AM,C,-0.5
11/25/20, 4:33:00 AM,C,-0.5
11/25/20, 8:48:00 AM,C,-0.5
11/25/20, 1:03:00 PM,C,-0.5
11/25/20, 5:18:00 PM,C,-0.5
11/25/20, 9:33:00 PM,C,-0.5
11/26/20, 1:48:00 AM,C,-0.5
11/26/20, 6:03:00 AM,C,-0.5
11/26/20, 10:18:00 AM,C,-0.5
11/26/20, 2:33:00 PM,C,-0.5
11/26/20, 6:48:00 PM,C,-0.5
11/26/20, 11:03:00 PM,C,-0.5
11/27/20, 3:18:00 AM,C,-0.5
11/27/20, 7:33:00 AM,C,-0.5
11/27/20, 11:48:00 AM,C,-0.5
11/27/20, 4:03:00 PM,C,-0.5
11/27/20, 8:18:00 PM,C,-0.5
11/28/20, 12:33:00 AM,C,-0.5
11/28/20, 4:48:00 AM,C,-0.5
11/28/20, 9:03:00 AM,C,-0.5
11/28/20, 1:18:00 PM,C,-0.5
11/28/20, 5:33:00 PM,C,-0.5
11/28/20, 9:48:00 PM,C,-0.5
11/29/20, 2:03:00 AM,C,-0.5
11/29/20, 6:18:00 AM,C,-0.5
11/29/20, 10:33:00 AM,C,-0.5
11/29/20, 2:48:00 PM,C,-0.5
11/29/20, 7:03:00 PM,C,-0.5
11/29/20, 11:18:00 PM,C,-0.5
11/30/20, 3:33:00 AM,C,-0.5
11/30/20, 7:48:00 AM,C,-0.5
11/30/20, 12:03:00 PM,C,-0.5
11/30/20, 4:18:00 PM,C,-0.5
11/30/20, 8:33:00 PM,C,-0.5
12/1/20, 12:48:00 AM,C,-0.5
12/1/20, 5:03:00 AM,C,-0.5
12/1/20, 9:18:00 AM,C,-0.5
12/1/20, 1:33:00 PM,C,-0.5
12/1/20, 5:48:00 PM,C,-0.5
12/1/20, 10:03:00 PM,C,-0.5
12/2/20, 2:18:00 AM,C,-0.5
12/2/20, 6:33:00 AM,C,-0.5
12/2/20, 10:48:00 AM,C,-0.5
12/2/20, 3:03:00 PM,C,-0.5
12/2/20, 7:18:00 PM,C,-0.5
12/2/20, 11:33:00 PM,C,-0.5
12/3/20, 3:48:00 AM,C,-0.5
12/3/20, 8:03:00 AM,C,-0.5
12/3/20, 12:18:00 PM,C,-0.5
12/3/20, 4:33:00 PM,C,-0.5
12/3/20, 8:48:00 PM,C,-0.5
12/4/20, 1:03:00 AM,C,-0.5
12/4/20, 5:18:00 AM,C,-0.5
12/4/20, 9:33:00 AM,C,-0.5
12/4/20, 1:48:00 PM,C,-0.5
12/4/20, 6:03:00 PM,C,-0.5
12/4/20, 10:18:00 PM,C,-0.5
12/5/20, 2:33:00 AM,C,-0.5
12/5/20, 6:48:00 AM,C,-0.5
12/5/20, 11:03:00 AM,C,-0.5
12/5/20, 3:18:00 PM,C,-0.5
12/5/20, 7:33:00 PM,C,-0.5
12/5/20, 11:48:00 PM,C,-0.5
12/6/20, 4:03:00 AM,C,-0.5
12/6/20, 8:18:00 AM,C,-0.5
12/6/20, 12:33:00 PM,C,-0.5
12/6/20, 4:48:00 PM,C,-0.5
12/6/20, 9:03:00 PM,C,-0.5
12/7/20, 1:18:00 AM,C,-0.5
12/7/20, 5:33:00 AM,C,-0.5
12/7/20, 9:48:00 AM,C,-0.5
12/7/20, 2:03:00 PM,C,-0.5
12/7/20, 6:18:00 PM,C,-0.5
12/7/20, 10:33:00 PM,C,-0.5
12/8/20, 2:48:00 AM,C,-0.5
12/8/20, 7:03:00 AM,C,-0.5
12/8/20, 11:18:00 AM,C,-0.5
12/8/20, 3:33:00 PM,C,-0.5
12/8/20, 7:48:00 PM,C,-0.5
12/9/20, 12:03:00 AM,C,-0.5
12/9/20, 4:18:00 AM,C,-0.5
12/9/20, 8:33:00 AM,C,-0.5
12/9/20, 12:48:00 PM,C,-0.5
12/9/20, 5:03:00 PM,C,-0.5
12/9/20, 9:18:00 PM,C,-0.5
12/10/20, 1:33:00 AM,C,-0.5
12/10/20, 5:48:00 AM,C,-0.5
12/10/20, 10:03:00 AM,C,-0.5
12/10/20, 2:18:00 PM,C,-0.5
12/10/20, 6:33:00 PM,C,-0.5
12/10/20, 10:48:00 PM,C,-0.5
12/11/20, 3:03:00 AM,C,-0.5
12/11/20, 7:18:00 AM,C,-0.5
12/11/20, 11:33:00 AM,C,-0.5
12/11/20, 3:48:00 PM,C,-0.5
12/11/20, 8:03:00 PM,C,-0.5
12/12/20, 12:18:00 AM,C,-0.5
12/12/20, 4:33:00 AM,C,-0.5
12/12/20, 8:48:00 AM,C,-0.5
12/12/20, 1:03:00 PM,C,-0.5
12/12/20, 5:18:00 PM,C,-0.5
12/12/20, 9:33:00 PM,C,-0.5
12/13/20, 1:48:00 AM,C,-0.5
12/13/20, 6:03:00 AM,C,-0.5
12/13/20, 10:18:00 AM,C,-0.5
12/13/20, 2:33:00 PM,C,-0.5
12/13/20, 6:48:00 PM,C,-0.5
12/13/20, 11:03:00 PM,C,-0.5
12/14/20, 3:18:00 AM,C,-0.5
12/14/20, 7:33:00 AM,C,-0.5
12/14/20, 11:48:00 AM,C,-0.5
12/14/20, 4:03:00 PM,C,-0.5
12/14/20, 8:18:00 PM,C,-0.5
12/15/20, 12:33:00 AM,C,-0.5
12/15/20, 4:48:00 AM,C,-0.5
12/15/20, 9:03:00 AM,C,-0.5
12/15/20, 1:18:00 PM,C,-0.5
12/15/20, 5:33:00 PM,C,-0.5
12/15/20, 9:48:00 PM,C,-0.5
12/16/20, 2:03:00 AM,C,-0.5
12/16/20, 6:18:00 AM,C,-0.5
12/16/20, 10:33:00 AM,C,-0.5
12/16/20, 2:48:00 PM,C,-0.5
12/16/20, 7:03:00 PM,C,-0.5
12/16/20, 11:18:00 PM,C,-0.5
12/17/20, 3:33:00 AM,C,-0.5
12/17/20, 7:48:00 AM,C,-0.5
12/17/20, 12:03:00 PM,C,-0.5
12/17/20, 4:18:00 PM,C,-0.5
12/17/20, 8:33:00 PM,C,-0.5
12/18/20, 12:48:00 AM,C,-0.5
12/18/20, 5:03:00 AM,C,-0.5
12/18/20, 9:18:00 AM,C,-0.5
12/18/20, 1:33:00 PM,C,-0.5
12/18/20, 5:48:00 PM,C,-0.5
12/18/20, 10:03:00 PM,C,-0.5
12/19/20, 2:18:00 AM,C,-0.5
12/19/20, 6:33:00 AM,C,-0.5
12/19/20, 10:48:00 AM,C,-0.5
12/19/20, 3:03:00 PM,C,-0.5
12/19/20, 7:18:00 PM,C,-0.5
12/19/20, 11:33:00 PM,C,-0.5
12/20/20, 3:48:00 AM,C,-0.5
12/20/20, 8:03:00 AM,C,-0.5
12/20/20, 12:18:00 PM,C,-0.5
12/20/20, 4:33:00 PM,C,-0.5
12/20/20, 8:48:00 PM,C,-0.5
12/21/20, 1:03:00 AM,C,-0.5
12/21/20, 5:18:00 AM,C,-0.5
12/21/20, 9:33:00 AM,C,-0.5
12/21/20, 1:48:00 PM,C,-0.5
12/21/20, 6:03:00 PM,C,-0.5
12/21/20, 10:18:00 PM,C,-0.5
12/22/20, 2:33:00 AM,C,-0.5
12/22/20, 6:48:00 AM,C,-0.5
12/22/20, 11:03:00 AM,C,-0.5
12/22/20, 3:18:00 PM,C,-0.5
12/22/20, 7:33:00 PM,C,-0.5
12/22/20, 11:48:00 PM,C,-0.5
12/23/20, 4:03:00 AM,C,-0.5
12/23/20, 8:18:00 AM,C,-0.5
12/23/20, 12:33:00 PM,C,-0.5
12/23/20, 4:48:00 PM,C,-0.5
12/23/20, 9:03:00 PM,C,-0.5
12/24/20, 1:18:00 AM,C,-0.5
12/24/20, 5:33:00 AM,C,-0.5
12/24/20, 9:48:00 AM,C,-0.5
12/24/20, 2:03:00 PM,C,-0.5
12/24/20, 6:18:00 PM,C,-0.5
12/24/20, 10:33:00 PM,C,-0.5
12/25/20, 2:48:00 AM,C,-0.5
12/25/20, 7:03:00 AM,C,-0.5
12/25/20, 11:18:00 AM,C,-0.5
12/25/20, 3:33:00 PM,C,-0.5
12/25/20, 7:48:00 PM,C,-0.5
12/26/20, 12:03:00 AM,C,-0.5
12/26/20, 4:18:00 AM,C,-0.5
12/26/20, 8:33:00 AM,C,-0.5
12/26/20, 12:48:00 PM,C,-0.5
12/26/20, 5:03:00 PM,C,-0.5
12/26/20, 9:18:00 PM,C,-0.5
12/27/20, 1:33:00 AM,C,-0.5
12/27/20, 5:48:00 AM,C,-0.5
12/27/20, 10:03:00 AM,C,-0.5
12/27/20, 2:18:00 PM,C,-0.5
12/27/20, 6:33:00 PM,C,-0.5
12/27/20, 10:48:00 PM,C,-0.5
12/28/20, 3:03:00 AM,C,-0.5
12/28/20, 7:18:00 AM,C,-0.5
12/28/20, 11:33:00 AM,C,-0.5
12/28/20, 3:48:00 PM,C,-0.5
12/28/20, 8:03:00 PM,C,-0.5
12/29/20, 12:18:00 AM,C,-0.5
12/29/20, 4:33:00 AM,C,-0.5
12/29/20, 8:48:00 AM,C,-0.5
12/29/20, 1:03:00 PM,C,-0.5
12/29/20, 5:18:00 PM,C,-0.5
12/29/20, 9:33:00 PM,C,-0.5
12/30/20, 1:48:00 AM,C,-0.5
12/30/20, 6:03:00 AM,C,-0.5
12/30/20, 10:18:00 AM,C,-0.5
12/30/20, 2:33:00 PM,C,-0.5
12/30/20, 6:48:00 PM,C,-0.5
12/30/20, 11:03:00 PM,C,-0.5
12/31/20, 3:18:00 AM,C,-0.5
12/31/20, 7:33:00 AM,C,-0.5
12/31/20, 11:48:00 AM,C,-0.5
12/31/20, 4:03:00 PM,C,-0.5
12/31/20, 8:18:00 PM,C,-0.5
1/1/21, 12:33:00 AM,C,-0.5
1/1/21, 4:48:00 AM,C,-0.5
1/1/21, 9:03:00 AM,C,-0.5
1/1/21, 1:18:00 PM,C,-0.5
1/1/21, 5:33:00 PM,C,-0.5
1/1/21, 9:48:00 PM,C,-0.5
1/2/21, 2:03:00 AM,C,-0.5
1/2/21, 6:18:00 AM,C,-0.5
1/2/21, 10:33:00 AM,C,-0.5
1/2/21, 2:48:00 PM,C,-0.5
1/2/21, 7:03:00 PM,C,-0.5
1/2/21, 11:18:00 PM,C,-0.5
1/3/21, 3:33:00 AM,C,-0.5
1/3/21, 7:48:00 AM,C,-0.5
1/3/21, 12:03:00 PM,C,-0.5
1/3/21, 4:18:00 PM,C,-0.5
1/3/21, 8:33:00 PM,C,-0.5
1/4/21, 12:48:00 AM,C,-0.5
1/4/21, 5:03:00 AM,C,-0.5
1/4/21, 9:18:00 AM,C,-0.5
1/4/21, 1:33:00 PM,C,-0.5
1/4/21, 5:48:00 PM,C,-0.5
1/4/21, 10:03:00 PM,C,-0.5
1/5/21, 2:18:00 AM,C,-0.5
1/5/21, 6:33:00 AM,C,-0.5
1/5/21, 10:48:00 AM,C,-0.5
1/5/21, 3:03:00 PM,C,-0.5
1/5/21, 7:18:00 PM,C,-0.5
1/5/21, 11:33:00 PM,C,-0.5
1/6/21, 3:48:00 AM,C,-0.5
1/6/21, 8:03:00 AM,C,-0.5
1/6/21, 12:18:00 PM,C,-0.5
1/6/21, 4:33:00 PM,C,-0.5
1/6/21, 8:48:00 PM,C,-0.5
1/7/21, 1:03:00 AM,C,-0.5
1/7/21, 5:18:00 AM,C,-0.5
1/7/21, 9:33:00 AM,C,-0.5
1/7/21, 1:48:00 PM,C,-0.5
1/7/21, 6:03:00 PM,C,-0.5
1/7/21, 10:18:00 PM,C,-0.5
1/8/21, 2:33:00 AM,C,-0.5
1/8/21, 6:48:00 AM,C,-0.5
1/8/21, 11:03:00 AM,C,-0.5
1/8/21, 3:18:00 PM,C,-0.5
1/8/21, 7:33:00 PM,C,-0.5
1/8/21, 11:48:00 PM,C,-0.5
1/9/21, 4:03:00 AM,C,-0.5
1/9/21, 8:18:00 AM,C,-0.5
1/9/21, 12:33:00 PM,C,-0.5
1/9/21, 4:48:00 PM,C,-0.5
1/9/21, 9:03:00 PM,C,-0.5
1/10/21, 1:18:00 AM,C,-0.5
1/10/21, 5:33:00 AM,C,-0.5
1/10/21, 9:48:00 AM,C,-0.5
1/10/21, 2:03:00 PM,C,-0.5
1/10/21, 6:18:00 PM,C,-0.5
1/10/21, 10:33:00 PM,C,-0.5
1/11/21, 2:48:00 AM,C,-0.5
1/11/21, 7:03:00 AM,C,-0.5
1/11/21, 11:18:00 AM,C,-0.5
1/11/21, 3:33:00 PM,C,-0.5
1/11/21, 7:48:00 PM,C,-0.5
1/12/21, 12:03:00 AM,C,-0.5
1/12/21, 4:18:00 AM,C,-0.5
1/12/21, 8:33:00 AM,C,-0.5
1/12/21, 12:48:00 PM,C,-0.5
1/12/21, 5:03:00 PM,C,-0.5
1/12/21, 9:18:00 PM,C,-0.5
1/13/21, 1:33:00 AM,C,-0.5
1/13/21, 5:48:00 AM,C,-0.5
1/13/21, 10:03:00 AM,C,-0.5
1/13/21, 2:18:00 PM,C,-0.5
1/13/21, 6:33:00 PM,C,-0.5
1/13/21, 10:48:00 PM,C,-0.5
1/14/21, 3:03:00 AM,C,-0.5
1/14/21, 7:18:00 AM,C,-0.5
1/14/21, 11:33:00 AM,C,-0.5
1/14/21, 3:48:00 PM,C,-0.5
1/14/21, 8:03:00 PM,C,-0.5
1/15/21, 12:18:00 AM,C,-0.5
1/15/21, 4:33:00 AM,C,-0.5
1/15/21, 8:48:00 AM,C,-0.5
1/15/21, 1:03:00 PM,C,-0.5
1/15/21, 5:18:00 PM,C,-0.5
1/15/21, 9:33:00 PM,C,-0.5
1/16/21, 1:48:00 AM,C,-0.5
1/16/21, 6:03:00 AM,C,-0.5
1/16/21, 10:18:00 AM,C,-0.5
1/16/21, 2:33:00 PM,C,-0.5
1/16/21, 6:48:00 PM,C,-0.5
1/16/21, 11:03:00 PM,C,-0.5
1/17/21, 3:18:00 AM,C,-0.5
1/17/21, 7:33:00 AM,C,-0.5
1/17/21, 11:48:00 AM,C,-0.5
1/17/21, 4:03:00 PM,C,-0.5
1/17/21, 8:18:00 PM,C,-0.5
1/18/21, 12:33:00 AM,C,-0.5
1/18/21, 4:48:00 AM,C,-0.5
1/18/21, 9:03:00 AM,C,-0.5
1/18/21, 1:18:00 PM,C,-0.5
1/18/21, 5:33:00 PM,C,-0.5
1/18/21, 9:48:00 PM,C,-0.5
1/19/21, 2:03:00 AM,C,-0.5
1/19/21, 6:18:00 AM,C,-0.5
1/19/21, 10:33:00 AM,C,-0.5
1/19/21, 2:48:00 PM,C,-0.5
1/19/21, 7:03:00 PM,C,-0.5
1/19/21, 11:18:00 PM,C,-0.5
1/20/21, 3:33:00 AM,C,-0.5
1/20/21, 7:48:00 AM,C,-0.5
1/20/21, 12:03:00 PM,C,-0.5
1/20/21, 4:18:00 PM,C,-0.5
1/20/21, 8:33:00 PM,C,-0.5
1/21/21, 12:48:00 AM,C,-0.5
1/21/21, 5:03:00 AM,C,-0.5
1/21/21, 9:18:00 AM,C,-0.5
1/21/21, 1:33:00 PM,C,-0.5
1/21/21, 5:48:00 PM,C,-0.5
1/21/21, 10:03:00 PM,C,-0.5
1/22/21, 2:18:00 AM,C,-0.5
1/22/21, 6:33:00 AM,C,-0.5
1/22/21, 10:48:00 AM,C,-0.5
1/22/21, 3:03:00 PM,C,-0.5
1/22/21, 7:18:00 PM,C,-0.5
1/22/21, 11:33:00 PM,C,-0.5
1/23/21, 3:48:00 AM,C,-0.5
1/23/21, 8:03:00 AM,C,-0.5
1/23/21, 12:18:00 PM,C,-0.5
1/23/21, 4:33:00 PM,C,-0.5
1/23/21, 8:48:00 PM,C,-0.5
1/24/21, 1:03:00 AM,C,-0.5
1/24/21, 5:18:00 AM,C,-0.5
1/24/21, 9:33:00 AM,C,-0.5
1/24/21, 1:48:00 PM,C,-0.5
1/24/21, 6:03:00 PM,C,-0.5
1/24/21, 10:18:00 PM,C,-0.5
1/25/21, 2:33:00 AM,C,-0.5
1/25/21, 6:48:00 AM,C,-0.5
1/25/21, 11:03:00 AM,C,-0.5
1/25/21, 3:18:00 PM,C,-0.5
1/25/21, 7:33:00 PM,C,-0.5
1/25/21, 11:48:00 PM,C,-0.5
1/26/21, 4:03:00 AM,C,-0.5
1/26/21, 8:18:00 AM,C,-0.5
1/26/21, 12:33:00 PM,C,-0.5
1/26/21, 4:48:00 PM,C,-0.5
1/26/21, 9:03:00 PM,C,-0.5
1/27/21, 1:18:00 AM,C,-0.5
1/27/21, 5:33:00 AM,C,-0.5
1/27/21, 9:48:00 AM,C,-0.5
1/27/21, 2:03:00 PM,C,-0.5
1/27/21, 6:18:00 PM,C,-0.5
1/27/21, 10:33:00 PM,C,-0.5
1/28/21, 2:48:00 AM,C,-0.5
1/28/21, 7:03:00 AM,C,-0.5
1/28/21, 11:18:00 AM,C,-0.5
1/28/21, 3:33:00 PM,C,-0.5
1/28/21, 7:48:00 PM,C,-0.5
1/29/21, 12:03:00 AM,C,-0.5
1/29/21, 4:18:00 AM,C,-0.5
1/29/21, 8:33:00 AM,C,-0.5
1/29/21, 12:48:00 PM,C,-0.5
1/29/21, 5:03:00 PM,C,-0.5
1/29/21, 9:18:00 PM,C,-0.5
1/30/21, 1:33:00 AM,C,-0.5
1/30/21, 5:48:00 AM,C,-0.5
1/30/21, 10:03:00 AM,C,-0.5
1/30/21, 2:18:00 PM,C,-0.5
1/30/21, 6:33:00 PM,C,-0.5
1/30/21, 10:48:00 PM,C,-0.5
1/31/21, 3:03:00 AM,C,-0.5
1/31/21, 7:18:00 AM,C,-0.5
1/31/21, 11:33:00 AM,C,-0.5
1/31/21, 3:48:00 PM,C,-0.5
1/31/21, 8:03:00 PM,C,-0.5
2/1/21, 12:18:00 AM,C,-0.5
2/1/21, 4:33:00 AM,C,-0.5
2/1/21, 8:48:00 AM,C,-0.5
2/1/21, 1:03:00 PM,C,-0.5
2/1/21, 5:18:00 PM,C,-0.5
2/1/21, 9:33:00 PM,C,-0.5
2/2/21, 1:48:00 AM,C,-0.5
2/2/21, 6:03:00 AM,C,-0.5
2/2/21, 10:18:00 AM,C,-0.5
2/2/21, 2:33:00 PM,C,-0.5
2/2/21, 6:48:00 PM,C,-0.5
2/2/21, 11:03:00 PM,C,-0.5
2/3/21, 3:18:00 AM,C,-0.5
2/3/21, 7:33:00 AM,C,-0.5
2/3/21, 11:48:00 AM,C,-0.5
2/3/21, 4:03:00 PM,C,-0.5
2/3/21, 8:18:00 PM,C,-0.5
2/4/21, 12:33:00 AM,C,-0.5
2/4/21, 4:48:00 AM,C,-0.5
2/4/21, 9:03:00 AM,C,-0.5
2/4/21, 1:18:00 PM,C,-0.5
2/4/21, 5:33:00 PM,C,-0.5
2/4/21, 9:48:00 PM,C,-0.5
2/5/21, 2:03:00 AM,C,-0.5
2/5/21, 6:18:00 AM,C,-0.5
2/5/21, 10:33:00 AM,C,-0.5
2/5/21, 2:48:00 PM,C,-0.5
2/5/21, 7:03:00 PM,C,-0.5
2/5/21, 11:18:00 PM,C,-0.5
2/6/21, 3:33:00 AM,C,-0.5
2/6/21, 7:48:00 AM,C,-0.5
2/6/21, 12:03:00 PM,C,-0.5
2/6/21, 4:18:00 PM,C,-0.5
2/6/21, 8:33:00 PM,C,-0.5
2/7/21, 12:48:00 AM,C,-0.5
2/7/21, 5:03:00 AM,C,-0.5
2/7/21, 9:18:00 AM,C,-0.5
2/7/21, 1:33:00 PM,C,-0.5
2/7/21, 5:48:00 PM,C,-0.5
2/7/21, 10:03:00 PM,C,-0.5
2/8/21, 2:18:00 AM,C,-0.5
2/8/21, 6:33:00 AM,C,-0.5
2/8/21, 10:48:00 AM,C,-0.5
2/8/21, 3:03:00 PM,C,-0.5
2/8/21, 7:18:00 PM,C,-0.5
2/8/21, 11:33:00 PM,C,-0.5
2/9/21, 3:48:00 AM,C,-0.5
2/9/21, 8:03:00 AM,C,-0.5
2/9/21, 12:18:00 PM,C,-0.5
2/9/21, 4:33:00 PM,C,-0.5
2/9/21, 8:48:00 PM,C,-0.5
2/10/21, 1:03:00 AM,C,-0.5
2/10/21, 5:18:00 AM,C,-0.5
2/10/21, 9:33:00 AM,C,-0.5
2/10/21, 1:48:00 PM,C,-0.5
2/10/21, 6:03:00 PM,C,-0.5
2/10/21, 10:18:00 PM,C,-0.5
2/11/21, 2:33:00 AM,C,-0.5
2/11/21, 6:48:00 AM,C,-0.5
2/11/21, 11:03:00 AM,C,-0.5
2/11/21, 3:18:00 PM,C,-0.5
2/11/21, 7:33:00 PM,C,-0.5
2/11/21, 11:48:00 PM,C,-0.5
2/12/21, 4:03:00 AM,C,-0.5
2/12/21, 8:18:00 AM,C,-0.5
2/12/21, 12:33:00 PM,C,-0.5
2/12/21, 4:48:00 PM,C,-0.5
2/12/21, 9:03:00 PM,C,-0.5
2/13/21, 1:18:00 AM,C,-0.5
2/13/21, 5:33:00 AM,C,-0.5
2/13/21, 9:48:00 AM,C,-0.5
2/13/21, 2:03:00 PM,C,-0.5
2/13/21, 6:18:00 PM,C,-0.5
2/13/21, 10:33:00 PM,C,-0.5
2/14/21, 2:48:00 AM,C,-0.5
2/14/21, 7:03:00 AM,C,-0.5
2/14/21, 11:18:00 AM,C,-0.5
2/14/21, 3:33:00 PM,C,-0.5
2/14/21, 7:48:00 PM,C,-0.5
2/15/21, 12:03:00 AM,C,-0.5
2/15/21, 4:18:00 AM,C,-0.5
2/15/21, 8:33:00 AM,C,-0.5
2/15/21, 12:48:00 PM,C,-0.5
2/15/21, 5:03:00 PM,C,-0.5
2/15/21, 9:18:00 PM,C,-0.5
2/16/21, 1:33:00 AM,C,-0.5
2/16/21, 5:48:00 AM,C,-0.5
2/16/21, 10:03:00 AM,C,-0.5
2/16/21, 2:18:00 PM,C,-0.5
2/16/21, 6:33:00 PM,C,-0.5
2/16/21, 10:48:00 PM,C,-0.5
2/17/21, 3:03:00 AM,C,-0.5
2/17/21, 7:18:00 AM,C,-0.5
2/17/21, 11:33:00 AM,C,-0.5
2/17/21, 3:48:00 PM,C,-0.5
2/17/21, 8:03:00 PM,C,-0.5
2/18/21, 12:18:00 AM,C,-0.5
2/18/21, 4:33:00 AM,C,-0.5
2/18/21, 8:48:00 AM,C,-0.5
2/18/21, 1:03:00 PM,C,-0.5
2/18/21, 5:18:00 PM,C,-0.5
2/18/21, 9:33:00 PM,C,-0.5
2/19/21, 1:48:00 AM,C,-0.5
2/19/21, 6:03:00 AM,C,-0.5
2/19/21, 10:18:00 AM,C,-0.5
2/19/21, 2:33:00 PM,C,-0.5
2/19/21, 6:48:00 PM,C,-0.5
2/19/21, 11:03:00 PM,C,-0.5
2/20/21, 3:18:00 AM,C,-0.5
2/20/21, 7:33:00 AM,C,-0.5
2/20/21, 11:48:00 AM,C,-0.5
2/20/21, 4:03:00 PM,C,-0.5
2/20/21, 8:18:00 PM,C,-0.5
2/21/21, 12:33:00 AM,C,-0.5
2/21/21, 4:48:00 AM,C,-0.5
2/21/21, 9:03:00 AM,C,-0.5
2/21/21, 1:18:00 PM,C,-0.5
2/21/21, 5:33:00 PM,C,-0.5
2/21/21, 9:48:00 PM,C,-0.5
2/22/21, 2:03:00 AM,C,-0.5
2/22/21, 6:18:00 AM,C,-0.5
2/22/21, 10:33:00 AM,C,-0.5
2/22/21, 2:48:00 PM,C,-0.5
2/22/21, 7:03:00 PM,C,-0.5
2/22/21, 11:18:00 PM,C,-0.5
2/23/21, 3:33:00 AM,C,-0.5
2/23/21, 7:48:00 AM,C,-0.5
2/23/21, 12:03:00 PM,C,-0.5
2/23/21, 4:18:00 PM,C,-0.5
2/23/21, 8:33:00 PM,C,-0.5
2/24/21, 12:48:00 AM,C,-0.5
2/24/21, 5:03:00 AM,C,-0.5
2/24/21, 9:18:00 AM,C,-0.5
2/24/21, 1:33:00 PM,C,-0.5
2/24/21, 5:48:00 PM,C,-0.5
2/24/21, 10:03:00 PM,C,-0.5
2/25/21, 2:18:00 AM,C,-0.5
2/25/21, 6:33:00 AM,C,-0.5
2/25/21, 10:48:00 AM,C,-0.5
2/25/21, 3:03:00 PM,C,-0.5
2/25/21, 7:18:00 PM,C,-0.5
2/25/21, 11:33:00 PM,C,-0.5
2/26/21, 3:48:00 AM,C,-0.5
2/26/21, 8:03:00 AM,C,-0.5
2/26/21, 12:18:00 PM,C,-0.5
2/26/21, 4:33:00 PM,C,-0.5
2/26/21, 8:48:00 PM,C,-0.5
2/27/21, 1:03:00 AM,C,-0.5
2/27/21, 5:18:00 AM,C,-0.5
2/27/21, 9:33:00 AM,C,-0.5
2/27/21, 1:48:00 PM,C,-0.5
2/27/21, 6:03:00 PM,C,-0.5
2/27/21, 10:18:00 PM,C,-0.5
2/28/21, 2:33:00 AM,C,-0.5
2/28/21, 6:48:00 AM,C,-0.5
2/28/21, 11:03:00 AM,C,-0.5
2/28/21, 3:18:00 PM,C,-0.5
2/28/21, 7:33:00 PM,C,-0.5
2/28/21, 11:48:00 PM,C,-0.5
3/1/21, 4:03:00 AM,C,-0.5
3/1/21, 8:18:00 AM,C,-0.5
3/1/21, 12:33:00 PM,C,-0.5
3/1/21, 4:48:00 PM,C,-0.5
3/1/21, 9:03:00 PM,C,-0.5
3/2/21, 1:18:00 AM,C,-0.5
3/2/21, 5:33:00 AM,C,-0.5
