1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: DA00000053A1B821
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:40:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/30/19 9:10:00 PM,C,13
8/31/19 1:25:00 AM,C,11.5
8/31/19 5:40:00 AM,C,11
8/31/19 9:55:00 AM,C,14
8/31/19 2:10:00 PM,C,15
8/31/19 6:25:00 PM,C,14
8/31/19 10:40:00 PM,C,12
9/1/19 2:55:00 AM,C,11.5
9/1/19 7:10:00 AM,C,10.5
9/1/19 11:25:00 AM,C,15
9/1/19 3:40:00 PM,C,14.5
9/1/19 7:55:00 PM,C,12
9/2/19 12:10:00 AM,C,9.5
9/2/19 4:25:00 AM,C,9
9/2/19 8:40:00 AM,C,11.5
9/2/19 12:55:00 PM,C,16.5
9/2/19 5:10:00 PM,C,16.5
9/2/19 9:25:00 PM,C,13.5
9/3/19 1:40:00 AM,C,13
9/3/19 5:55:00 AM,C,12.5
9/3/19 10:10:00 AM,C,16.5
9/3/19 2:25:00 PM,C,17.5
9/3/19 6:40:00 PM,C,13
9/3/19 10:55:00 PM,C,10
9/4/19 3:10:00 AM,C,9
9/4/19 7:25:00 AM,C,9
9/4/19 11:40:00 AM,C,15.5
9/4/19 3:55:00 PM,C,16.5
9/4/19 8:10:00 PM,C,12.5
9/5/19 12:25:00 AM,C,12
9/5/19 4:40:00 AM,C,12.5
9/5/19 8:55:00 AM,C,16
9/5/19 1:10:00 PM,C,22
9/5/19 5:25:00 PM,C,20
9/5/19 9:40:00 PM,C,18
9/6/19 1:55:00 AM,C,17.5
9/6/19 6:10:00 AM,C,15.5
9/6/19 10:25:00 AM,C,19
9/6/19 2:40:00 PM,C,20.5
9/6/19 6:55:00 PM,C,16.5
9/6/19 11:10:00 PM,C,13
9/7/19 3:25:00 AM,C,12.5
9/7/19 7:40:00 AM,C,14.5
9/7/19 11:55:00 AM,C,17.5
9/7/19 4:10:00 PM,C,18.5
9/7/19 8:25:00 PM,C,14.5
9/8/19 12:40:00 AM,C,10
9/8/19 4:55:00 AM,C,10.5
9/8/19 9:10:00 AM,C,9
9/8/19 1:25:00 PM,C,9.5
9/8/19 5:40:00 PM,C,10
9/8/19 9:55:00 PM,C,8.5
9/9/19 2:10:00 AM,C,8
9/9/19 6:25:00 AM,C,8
9/9/19 10:40:00 AM,C,9
9/9/19 2:55:00 PM,C,9.5
9/9/19 7:10:00 PM,C,8.5
9/9/19 11:25:00 PM,C,7.5
9/10/19 3:40:00 AM,C,7.5
9/10/19 7:55:00 AM,C,7.5
9/10/19 12:10:00 PM,C,9.5
9/10/19 4:25:00 PM,C,9
9/10/19 8:40:00 PM,C,8.5
9/11/19 12:55:00 AM,C,7.5
9/11/19 5:10:00 AM,C,7.5
9/11/19 9:25:00 AM,C,8.5
9/11/19 1:40:00 PM,C,9.5
9/11/19 5:55:00 PM,C,10
9/11/19 10:10:00 PM,C,6.5
9/12/19 2:25:00 AM,C,6.5
9/12/19 6:40:00 AM,C,7.5
9/12/19 10:55:00 AM,C,10
9/12/19 3:10:00 PM,C,11
9/12/19 7:25:00 PM,C,9
9/12/19 11:40:00 PM,C,8.5
9/13/19 3:55:00 AM,C,6.5
9/13/19 8:10:00 AM,C,8
9/13/19 12:25:00 PM,C,8
9/13/19 4:40:00 PM,C,8.5
9/13/19 8:55:00 PM,C,8.5
9/14/19 1:10:00 AM,C,8.5
9/14/19 5:25:00 AM,C,8
9/14/19 9:40:00 AM,C,8
9/14/19 1:55:00 PM,C,7.5
9/14/19 6:10:00 PM,C,7.5
9/14/19 10:25:00 PM,C,7.5
9/15/19 2:40:00 AM,C,8
9/15/19 6:55:00 AM,C,6.5
9/15/19 11:10:00 AM,C,6.5
9/15/19 3:25:00 PM,C,5.5
9/15/19 7:40:00 PM,C,6
9/15/19 11:55:00 PM,C,5.5
9/16/19 4:10:00 AM,C,5
