1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: A70000005EDF6D21
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:40:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/5/22, 10:10:00 AM,C,8.5
9/5/22, 2:25:00 PM,C,10.5
9/5/22, 6:40:00 PM,C,10
9/5/22, 10:55:00 PM,C,8.5
9/6/22, 3:10:00 AM,C,8
9/6/22, 7:25:00 AM,C,7.5
9/6/22, 11:40:00 AM,C,11
9/6/22, 3:55:00 PM,C,13
9/6/22, 8:10:00 PM,C,12
9/7/22, 12:25:00 AM,C,10.5
9/7/22, 4:40:00 AM,C,10
9/7/22, 8:55:00 AM,C,10
9/7/22, 1:10:00 PM,C,11.5
9/7/22, 5:25:00 PM,C,10.5
9/7/22, 9:40:00 PM,C,8.5
9/8/22, 1:55:00 AM,C,8
9/8/22, 6:10:00 AM,C,6.5
9/8/22, 10:25:00 AM,C,8.5
9/8/22, 2:40:00 PM,C,10
9/8/22, 6:55:00 PM,C,10
9/8/22, 11:10:00 PM,C,8.5
9/9/22, 3:25:00 AM,C,7.5
9/9/22, 7:40:00 AM,C,7
9/9/22, 11:55:00 AM,C,9.5
9/9/22, 4:10:00 PM,C,11
9/9/22, 8:25:00 PM,C,10
9/10/22, 12:40:00 AM,C,9.5
9/10/22, 4:55:00 AM,C,9
9/10/22, 9:10:00 AM,C,9.5
9/10/22, 1:25:00 PM,C,13
9/10/22, 5:40:00 PM,C,13.5
9/10/22, 9:55:00 PM,C,11.5
9/11/22, 2:10:00 AM,C,11
9/11/22, 6:25:00 AM,C,10.5
9/11/22, 10:40:00 AM,C,12.5
9/11/22, 2:55:00 PM,C,14
9/11/22, 7:10:00 PM,C,13.5
9/11/22, 11:25:00 PM,C,12
9/12/22, 3:40:00 AM,C,12
9/12/22, 7:55:00 AM,C,11
9/12/22, 12:10:00 PM,C,12.5
9/12/22, 4:25:00 PM,C,13
9/12/22, 8:40:00 PM,C,12
9/13/22, 12:55:00 AM,C,10
9/13/22, 5:10:00 AM,C,9.5
9/13/22, 9:25:00 AM,C,10
9/13/22, 1:40:00 PM,C,10.5
9/13/22, 5:55:00 PM,C,10.5
9/13/22, 10:10:00 PM,C,10
9/14/22, 2:25:00 AM,C,9.5
9/14/22, 6:40:00 AM,C,9.5
9/14/22, 10:55:00 AM,C,9.5
9/14/22, 3:10:00 PM,C,10.5
9/14/22, 7:25:00 PM,C,10.5
9/14/22, 11:40:00 PM,C,10
9/15/22, 3:55:00 AM,C,9.5
9/15/22, 8:10:00 AM,C,9
9/15/22, 12:25:00 PM,C,9.5
9/15/22, 4:40:00 PM,C,9.5
9/15/22, 8:55:00 PM,C,9
9/16/22, 1:10:00 AM,C,8.5
9/16/22, 5:25:00 AM,C,8
9/16/22, 9:40:00 AM,C,7.5
9/16/22, 1:55:00 PM,C,7.5
9/16/22, 6:10:00 PM,C,7
9/16/22, 10:25:00 PM,C,5.5
9/17/22, 2:40:00 AM,C,4.5
9/17/22, 6:55:00 AM,C,4
9/17/22, 11:10:00 AM,C,6
9/17/22, 3:25:00 PM,C,7
9/17/22, 7:40:00 PM,C,7
9/17/22, 11:55:00 PM,C,6
9/18/22, 4:10:00 AM,C,5.5
9/18/22, 8:25:00 AM,C,5
9/18/22, 12:40:00 PM,C,8.5
9/18/22, 4:55:00 PM,C,9.5
9/18/22, 9:10:00 PM,C,8
9/19/22, 1:25:00 AM,C,7.5
9/19/22, 5:40:00 AM,C,6.5
9/19/22, 9:55:00 AM,C,8
9/19/22, 2:10:00 PM,C,10.5
9/19/22, 6:25:00 PM,C,10
9/19/22, 10:40:00 PM,C,8
9/20/22, 2:55:00 AM,C,7
9/20/22, 7:10:00 AM,C,6
9/20/22, 11:25:00 AM,C,8
9/20/22, 3:40:00 PM,C,9.5
9/20/22, 7:55:00 PM,C,8.5
9/21/22, 12:10:00 AM,C,8
9/21/22, 4:25:00 AM,C,7
9/21/22, 8:40:00 AM,C,7
9/21/22, 12:55:00 PM,C,10
9/21/22, 5:10:00 PM,C,10.5
9/21/22, 9:25:00 PM,C,8.5
9/22/22, 1:40:00 AM,C,7.5
9/22/22, 5:55:00 AM,C,6
9/22/22, 10:10:00 AM,C,7
9/22/22, 2:25:00 PM,C,9
9/22/22, 6:40:00 PM,C,8
9/22/22, 10:55:00 PM,C,7
9/23/22, 3:10:00 AM,C,6.5
9/23/22, 7:25:00 AM,C,6.5
9/23/22, 11:40:00 AM,C,6.5
9/23/22, 3:55:00 PM,C,7
9/23/22, 8:10:00 PM,C,7
9/24/22, 12:25:00 AM,C,7
9/24/22, 4:40:00 AM,C,6
9/24/22, 8:55:00 AM,C,6
9/24/22, 1:10:00 PM,C,9.5
9/24/22, 5:25:00 PM,C,10
9/24/22, 9:40:00 PM,C,8.5
9/25/22, 1:55:00 AM,C,8.5
9/25/22, 6:10:00 AM,C,8.5
9/25/22, 10:25:00 AM,C,10.5
9/25/22, 2:40:00 PM,C,13
9/25/22, 6:55:00 PM,C,12
9/25/22, 11:10:00 PM,C,10.5
9/26/22, 3:25:00 AM,C,10
9/26/22, 7:40:00 AM,C,10
9/26/22, 11:55:00 AM,C,12.5
9/26/22, 4:10:00 PM,C,13.5
9/26/22, 8:25:00 PM,C,12
9/27/22, 12:40:00 AM,C,11
9/27/22, 4:55:00 AM,C,11
