1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 98000000569BA021
Is Mission Active?  false
Mission Start:  Sun Jul 18 17:52:00 CEST 2021
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2074
Total Samples:  2074
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/23/21, 3:52:00 AM,C,6
8/23/21, 8:07:00 AM,C,6
8/23/21, 12:22:00 PM,C,8.5
8/23/21, 4:37:00 PM,C,12
8/23/21, 8:52:00 PM,C,9
8/24/21, 1:07:00 AM,C,6.5
8/24/21, 5:22:00 AM,C,5.5
8/24/21, 9:37:00 AM,C,5.5
8/24/21, 1:52:00 PM,C,12
8/24/21, 6:07:00 PM,C,14
8/24/21, 10:22:00 PM,C,10
8/25/21, 2:37:00 AM,C,8
8/25/21, 6:52:00 AM,C,7
8/25/21, 11:07:00 AM,C,9.5
8/25/21, 3:22:00 PM,C,14
8/25/21, 7:37:00 PM,C,12.5
8/25/21, 11:52:00 PM,C,9.5
8/26/21, 4:07:00 AM,C,8.5
8/26/21, 8:22:00 AM,C,8.5
8/26/21, 12:37:00 PM,C,10.5
8/26/21, 4:52:00 PM,C,10
8/26/21, 9:07:00 PM,C,8.5
8/27/21, 1:22:00 AM,C,8
8/27/21, 5:37:00 AM,C,7.5
8/27/21, 9:52:00 AM,C,9
8/27/21, 2:07:00 PM,C,10.5
8/27/21, 6:22:00 PM,C,10
8/27/21, 10:37:00 PM,C,7.5
8/28/21, 2:52:00 AM,C,6
8/28/21, 7:07:00 AM,C,5.5
8/28/21, 11:22:00 AM,C,8
8/28/21, 3:37:00 PM,C,14
8/28/21, 7:52:00 PM,C,13
8/29/21, 12:07:00 AM,C,9
8/29/21, 4:22:00 AM,C,8
8/29/21, 8:37:00 AM,C,7
8/29/21, 12:52:00 PM,C,12
8/29/21, 5:07:00 PM,C,15.5
8/29/21, 9:22:00 PM,C,11
8/30/21, 1:37:00 AM,C,9
8/30/21, 5:52:00 AM,C,9
8/30/21, 10:07:00 AM,C,9.5
8/30/21, 2:22:00 PM,C,11.5
8/30/21, 6:37:00 PM,C,9
8/30/21, 10:52:00 PM,C,7
8/31/21, 3:07:00 AM,C,6
8/31/21, 7:22:00 AM,C,5.5
8/31/21, 11:37:00 AM,C,6
8/31/21, 3:52:00 PM,C,7
8/31/21, 8:07:00 PM,C,7
9/1/21, 12:22:00 AM,C,4.5
9/1/21, 4:37:00 AM,C,3.5
9/1/21, 8:52:00 AM,C,3.5
9/1/21, 1:07:00 PM,C,8
9/1/21, 5:22:00 PM,C,9.5
9/1/21, 9:37:00 PM,C,7
9/2/21, 1:52:00 AM,C,5.5
9/2/21, 6:07:00 AM,C,4.5
9/2/21, 10:22:00 AM,C,4.5
9/2/21, 2:37:00 PM,C,9.5
9/2/21, 6:52:00 PM,C,10
9/2/21, 11:07:00 PM,C,7
9/3/21, 3:22:00 AM,C,6
9/3/21, 7:37:00 AM,C,5.5
9/3/21, 11:52:00 AM,C,8.5
9/3/21, 4:07:00 PM,C,12
9/3/21, 8:22:00 PM,C,9
9/4/21, 12:37:00 AM,C,7
9/4/21, 4:52:00 AM,C,5.5
9/4/21, 9:07:00 AM,C,7
9/4/21, 1:22:00 PM,C,9
9/4/21, 5:37:00 PM,C,9
9/4/21, 9:52:00 PM,C,8.5
9/5/21, 2:07:00 AM,C,8.5
9/5/21, 6:22:00 AM,C,8
9/5/21, 10:37:00 AM,C,9.5
9/5/21, 2:52:00 PM,C,12
9/5/21, 7:07:00 PM,C,10.5
9/5/21, 11:22:00 PM,C,9
9/6/21, 3:37:00 AM,C,8.5
9/6/21, 7:52:00 AM,C,8
9/6/21, 12:07:00 PM,C,11
9/6/21, 4:22:00 PM,C,14
9/6/21, 8:37:00 PM,C,11
9/7/21, 12:52:00 AM,C,8.5
9/7/21, 5:07:00 AM,C,8
9/7/21, 9:22:00 AM,C,8.5
9/7/21, 1:37:00 PM,C,12.5
9/7/21, 5:52:00 PM,C,13.5
9/7/21, 10:07:00 PM,C,11
9/8/21, 2:22:00 AM,C,10
9/8/21, 6:37:00 AM,C,9.5
9/8/21, 10:52:00 AM,C,11.5
9/8/21, 3:07:00 PM,C,12.5
9/8/21, 7:22:00 PM,C,12
9/8/21, 11:37:00 PM,C,9.5
9/9/21, 3:52:00 AM,C,8.5
9/9/21, 8:07:00 AM,C,8
9/9/21, 12:22:00 PM,C,12
9/9/21, 4:37:00 PM,C,15
9/9/21, 8:52:00 PM,C,12
9/10/21, 1:07:00 AM,C,9.5
9/10/21, 5:22:00 AM,C,8
9/10/21, 9:37:00 AM,C,9
9/10/21, 1:52:00 PM,C,13
9/10/21, 6:07:00 PM,C,12
9/10/21, 10:22:00 PM,C,9.5
9/11/21, 2:37:00 AM,C,9
9/11/21, 6:52:00 AM,C,8.5
9/11/21, 11:07:00 AM,C,10
9/11/21, 3:22:00 PM,C,10.5
9/11/21, 7:37:00 PM,C,10
9/11/21, 11:52:00 PM,C,9
9/12/21, 4:07:00 AM,C,8.5
9/12/21, 8:22:00 AM,C,8.5
9/12/21, 12:37:00 PM,C,10
9/12/21, 4:52:00 PM,C,9.5
9/12/21, 9:07:00 PM,C,8
9/13/21, 1:22:00 AM,C,6
9/13/21, 5:37:00 AM,C,4.5
9/13/21, 9:52:00 AM,C,5
9/13/21, 2:07:00 PM,C,9
9/13/21, 6:22:00 PM,C,9
9/13/21, 10:37:00 PM,C,6.5
9/14/21, 2:52:00 AM,C,5
9/14/21, 7:07:00 AM,C,5
9/14/21, 11:22:00 AM,C,7.5
9/14/21, 3:37:00 PM,C,7
9/14/21, 7:52:00 PM,C,7
9/15/21, 12:07:00 AM,C,6.5
9/15/21, 4:22:00 AM,C,4.5
9/15/21, 8:37:00 AM,C,4.5
9/15/21, 12:52:00 PM,C,7.5
9/15/21, 5:07:00 PM,C,8.5
9/15/21, 9:22:00 PM,C,4.5
9/16/21, 1:37:00 AM,C,3
9/16/21, 5:52:00 AM,C,2
9/16/21, 10:07:00 AM,C,1.5
9/16/21, 2:22:00 PM,C,7
9/16/21, 6:37:00 PM,C,7.5
9/16/21, 10:52:00 PM,C,5.5
9/17/21, 3:07:00 AM,C,5
9/17/21, 7:22:00 AM,C,4
9/17/21, 11:37:00 AM,C,4
9/17/21, 3:52:00 PM,C,5.5
9/17/21, 8:07:00 PM,C,7
9/18/21, 12:22:00 AM,C,4.5
9/18/21, 4:37:00 AM,C,4.5
9/18/21, 8:52:00 AM,C,4
9/18/21, 1:07:00 PM,C,5.5
9/18/21, 5:22:00 PM,C,5
9/18/21, 9:37:00 PM,C,4.5
9/19/21, 1:52:00 AM,C,2.5
9/19/21, 6:07:00 AM,C,2.5
9/19/21, 10:22:00 AM,C,2
9/19/21, 2:37:00 PM,C,1
9/19/21, 6:52:00 PM,C,1
9/19/21, 11:07:00 PM,C,1.5
9/20/21, 3:22:00 AM,C,1
9/20/21, 7:37:00 AM,C,1.5
9/20/21, 11:52:00 AM,C,2
9/20/21, 4:07:00 PM,C,5
9/20/21, 8:22:00 PM,C,4
9/21/21, 12:37:00 AM,C,2
9/21/21, 4:52:00 AM,C,2
9/21/21, 9:07:00 AM,C,3
9/21/21, 1:22:00 PM,C,8
9/21/21, 5:37:00 PM,C,10.5
9/21/21, 9:52:00 PM,C,7
9/22/21, 2:07:00 AM,C,6
9/22/21, 6:22:00 AM,C,5.5
9/22/21, 10:37:00 AM,C,6.5
9/22/21, 2:52:00 PM,C,7.5
9/22/21, 7:07:00 PM,C,6.5
9/22/21, 11:22:00 PM,C,5
9/23/21, 3:37:00 AM,C,3.5
9/23/21, 7:52:00 AM,C,2.5
9/23/21, 12:07:00 PM,C,6.5
9/23/21, 4:22:00 PM,C,11
9/23/21, 8:37:00 PM,C,7.5
9/24/21, 12:52:00 AM,C,5.5
9/24/21, 5:07:00 AM,C,5.5
9/24/21, 9:22:00 AM,C,5.5
9/24/21, 1:37:00 PM,C,10.5
9/24/21, 5:52:00 PM,C,11.5
9/24/21, 10:07:00 PM,C,8.5
9/25/21, 2:22:00 AM,C,7
9/25/21, 6:37:00 AM,C,6
9/25/21, 10:52:00 AM,C,6.5
9/25/21, 3:07:00 PM,C,12
9/25/21, 7:22:00 PM,C,10
9/25/21, 11:37:00 PM,C,8
9/26/21, 3:52:00 AM,C,7
9/26/21, 8:07:00 AM,C,6.5
9/26/21, 12:22:00 PM,C,7.5
9/26/21, 4:37:00 PM,C,7.5
9/26/21, 8:52:00 PM,C,7
9/27/21, 1:07:00 AM,C,6.5
9/27/21, 5:22:00 AM,C,6
9/27/21, 9:37:00 AM,C,5
9/27/21, 1:52:00 PM,C,6
9/27/21, 6:07:00 PM,C,4.5
9/27/21, 10:22:00 PM,C,2.5
9/28/21, 2:37:00 AM,C,2.5
9/28/21, 6:52:00 AM,C,2.5
9/28/21, 11:07:00 AM,C,2.5
9/28/21, 3:22:00 PM,C,2
9/28/21, 7:37:00 PM,C,2
9/28/21, 11:52:00 PM,C,2
9/29/21, 4:07:00 AM,C,2
9/29/21, 8:22:00 AM,C,2
9/29/21, 12:37:00 PM,C,2
9/29/21, 4:52:00 PM,C,2
9/29/21, 9:07:00 PM,C,2
9/30/21, 1:22:00 AM,C,1
9/30/21, 5:37:00 AM,C,0.5
9/30/21, 9:52:00 AM,C,0.5
9/30/21, 2:07:00 PM,C,1
9/30/21, 6:22:00 PM,C,1
9/30/21, 10:37:00 PM,C,1
10/1/21, 2:52:00 AM,C,1
10/1/21, 7:07:00 AM,C,1
10/1/21, 11:22:00 AM,C,1
10/1/21, 3:37:00 PM,C,1.5
10/1/21, 7:52:00 PM,C,1.5
10/2/21, 12:07:00 AM,C,1
10/2/21, 4:22:00 AM,C,1
10/2/21, 8:37:00 AM,C,1
10/2/21, 12:52:00 PM,C,1.5
10/2/21, 5:07:00 PM,C,3.5
10/2/21, 9:22:00 PM,C,3
10/3/21, 1:37:00 AM,C,2.5
10/3/21, 5:52:00 AM,C,2.5
10/3/21, 10:07:00 AM,C,4.5
10/3/21, 2:22:00 PM,C,7
10/3/21, 6:37:00 PM,C,7.5
10/3/21, 10:52:00 PM,C,3.5
10/4/21, 3:07:00 AM,C,2
10/4/21, 7:22:00 AM,C,1
10/4/21, 11:37:00 AM,C,1
10/4/21, 3:52:00 PM,C,6.5
10/4/21, 8:07:00 PM,C,4
10/5/21, 12:22:00 AM,C,3.5
10/5/21, 4:37:00 AM,C,3.5
10/5/21, 8:52:00 AM,C,2
10/5/21, 1:07:00 PM,C,1.5
10/5/21, 5:22:00 PM,C,2
10/5/21, 9:37:00 PM,C,1.5
10/6/21, 1:52:00 AM,C,1
10/6/21, 6:07:00 AM,C,1
10/6/21, 10:22:00 AM,C,1
10/6/21, 2:37:00 PM,C,1
10/6/21, 6:52:00 PM,C,1.5
10/6/21, 11:07:00 PM,C,1.5
10/7/21, 3:22:00 AM,C,1.5
10/7/21, 7:37:00 AM,C,1.5
10/7/21, 11:52:00 AM,C,1.5
10/7/21, 4:07:00 PM,C,1.5
10/7/21, 8:22:00 PM,C,1.5
10/8/21, 12:37:00 AM,C,1.5
10/8/21, 4:52:00 AM,C,1.5
10/8/21, 9:07:00 AM,C,1.5
10/8/21, 1:22:00 PM,C,1.5
10/8/21, 5:37:00 PM,C,1
10/8/21, 9:52:00 PM,C,1
10/9/21, 2:07:00 AM,C,1
10/9/21, 6:22:00 AM,C,1
10/9/21, 10:37:00 AM,C,1
10/9/21, 2:52:00 PM,C,1
10/9/21, 7:07:00 PM,C,1
10/9/21, 11:22:00 PM,C,1
10/10/21, 3:37:00 AM,C,1
10/10/21, 7:52:00 AM,C,1
10/10/21, 12:07:00 PM,C,1
10/10/21, 4:22:00 PM,C,1
10/10/21, 8:37:00 PM,C,1
10/11/21, 12:52:00 AM,C,1
10/11/21, 5:07:00 AM,C,1
10/11/21, 9:22:00 AM,C,1
10/11/21, 1:37:00 PM,C,1
10/11/21, 5:52:00 PM,C,1
10/11/21, 10:07:00 PM,C,1
10/12/21, 2:22:00 AM,C,1
10/12/21, 6:37:00 AM,C,1
10/12/21, 10:52:00 AM,C,1
10/12/21, 3:07:00 PM,C,1
10/12/21, 7:22:00 PM,C,1
10/12/21, 11:37:00 PM,C,1
10/13/21, 3:52:00 AM,C,1
10/13/21, 8:07:00 AM,C,1
10/13/21, 12:22:00 PM,C,1
10/13/21, 4:37:00 PM,C,1
10/13/21, 8:52:00 PM,C,1
10/14/21, 1:07:00 AM,C,1
10/14/21, 5:22:00 AM,C,1
10/14/21, 9:37:00 AM,C,1
10/14/21, 1:52:00 PM,C,1
10/14/21, 6:07:00 PM,C,1
10/14/21, 10:22:00 PM,C,1
10/15/21, 2:37:00 AM,C,1
10/15/21, 6:52:00 AM,C,1
10/15/21, 11:07:00 AM,C,1
10/15/21, 3:22:00 PM,C,1
10/15/21, 7:37:00 PM,C,1
10/15/21, 11:52:00 PM,C,1
10/16/21, 4:07:00 AM,C,1
10/16/21, 8:22:00 AM,C,1
10/16/21, 12:37:00 PM,C,0.5
10/16/21, 4:52:00 PM,C,0.5
10/16/21, 9:07:00 PM,C,0.5
10/17/21, 1:22:00 AM,C,0.5
10/17/21, 5:37:00 AM,C,0.5
10/17/21, 9:52:00 AM,C,0.5
10/17/21, 2:07:00 PM,C,0.5
10/17/21, 6:22:00 PM,C,0.5
10/17/21, 10:37:00 PM,C,0.5
10/18/21, 2:52:00 AM,C,0.5
10/18/21, 7:07:00 AM,C,0.5
10/18/21, 11:22:00 AM,C,0.5
10/18/21, 3:37:00 PM,C,0.5
10/18/21, 7:52:00 PM,C,0.5
10/19/21, 12:07:00 AM,C,0.5
10/19/21, 4:22:00 AM,C,0.5
10/19/21, 8:37:00 AM,C,0.5
10/19/21, 12:52:00 PM,C,0.5
10/19/21, 5:07:00 PM,C,0.5
10/19/21, 9:22:00 PM,C,0.5
10/20/21, 1:37:00 AM,C,0.5
10/20/21, 5:52:00 AM,C,0.5
10/20/21, 10:07:00 AM,C,0.5
10/20/21, 2:22:00 PM,C,0.5
10/20/21, 6:37:00 PM,C,0.5
10/20/21, 10:52:00 PM,C,0.5
10/21/21, 3:07:00 AM,C,0.5
10/21/21, 7:22:00 AM,C,0.5
10/21/21, 11:37:00 AM,C,0.5
10/21/21, 3:52:00 PM,C,0.5
10/21/21, 8:07:00 PM,C,0.5
10/22/21, 12:22:00 AM,C,0.5
10/22/21, 4:37:00 AM,C,0.5
10/22/21, 8:52:00 AM,C,0.5
10/22/21, 1:07:00 PM,C,0.5
10/22/21, 5:22:00 PM,C,0.5
10/22/21, 9:37:00 PM,C,0.5
10/23/21, 1:52:00 AM,C,0.5
10/23/21, 6:07:00 AM,C,0.5
10/23/21, 10:22:00 AM,C,0.5
10/23/21, 2:37:00 PM,C,0.5
10/23/21, 6:52:00 PM,C,0.5
10/23/21, 11:07:00 PM,C,0.5
10/24/21, 3:22:00 AM,C,0.5
10/24/21, 7:37:00 AM,C,0.5
10/24/21, 11:52:00 AM,C,0.5
10/24/21, 4:07:00 PM,C,0.5
10/24/21, 8:22:00 PM,C,0.5
10/25/21, 12:37:00 AM,C,0.5
10/25/21, 4:52:00 AM,C,0.5
10/25/21, 9:07:00 AM,C,0.5
10/25/21, 1:22:00 PM,C,0.5
10/25/21, 5:37:00 PM,C,0.5
10/25/21, 9:52:00 PM,C,0.5
10/26/21, 2:07:00 AM,C,0.5
10/26/21, 6:22:00 AM,C,0.5
10/26/21, 10:37:00 AM,C,0.5
10/26/21, 2:52:00 PM,C,0.5
10/26/21, 7:07:00 PM,C,0.5
10/26/21, 11:22:00 PM,C,0.5
10/27/21, 3:37:00 AM,C,0.5
10/27/21, 7:52:00 AM,C,0.5
10/27/21, 12:07:00 PM,C,0.5
10/27/21, 4:22:00 PM,C,0.5
10/27/21, 8:37:00 PM,C,0.5
10/28/21, 12:52:00 AM,C,0.5
10/28/21, 5:07:00 AM,C,0.5
10/28/21, 9:22:00 AM,C,0.5
10/28/21, 1:37:00 PM,C,0.5
10/28/21, 5:52:00 PM,C,0.5
10/28/21, 10:07:00 PM,C,0.5
10/29/21, 2:22:00 AM,C,0.5
10/29/21, 6:37:00 AM,C,0.5
10/29/21, 10:52:00 AM,C,0.5
10/29/21, 3:07:00 PM,C,0.5
10/29/21, 7:22:00 PM,C,0.5
10/29/21, 11:37:00 PM,C,0.5
10/30/21, 3:52:00 AM,C,0.5
10/30/21, 8:07:00 AM,C,0
10/30/21, 12:22:00 PM,C,0.5
10/30/21, 4:37:00 PM,C,0.5
10/30/21, 8:52:00 PM,C,0.5
10/31/21, 1:07:00 AM,C,0
10/31/21, 4:22:00 AM,C,0.5
10/31/21, 8:37:00 AM,C,0
10/31/21, 12:52:00 PM,C,0
10/31/21, 5:07:00 PM,C,0
10/31/21, 9:22:00 PM,C,0
11/1/21, 1:37:00 AM,C,0
11/1/21, 5:52:00 AM,C,0
11/1/21, 10:07:00 AM,C,0
