1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5B00000053CF1A21
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:38:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/9/19 7:08:00 PM,C,11
9/9/19 11:23:00 PM,C,10
9/10/19 3:38:00 AM,C,10
9/10/19 7:53:00 AM,C,9.5
9/10/19 12:08:00 PM,C,11
9/10/19 4:23:00 PM,C,11
9/10/19 8:38:00 PM,C,11
9/11/19 12:53:00 AM,C,10
9/11/19 5:08:00 AM,C,10
9/11/19 9:23:00 AM,C,10
9/11/19 1:38:00 PM,C,11.5
9/11/19 5:53:00 PM,C,11.5
9/11/19 10:08:00 PM,C,10
9/12/19 2:23:00 AM,C,9.5
9/12/19 6:38:00 AM,C,9
9/12/19 10:53:00 AM,C,10.5
9/12/19 3:08:00 PM,C,12
9/12/19 7:23:00 PM,C,10.5
9/12/19 11:38:00 PM,C,10
9/13/19 3:53:00 AM,C,9
9/13/19 8:08:00 AM,C,9.5
9/13/19 12:23:00 PM,C,10
9/13/19 4:38:00 PM,C,10.5
9/13/19 8:53:00 PM,C,10
9/14/19 1:08:00 AM,C,9.5
9/14/19 5:23:00 AM,C,9.5
9/14/19 9:38:00 AM,C,9.5
9/14/19 1:53:00 PM,C,9.5
9/14/19 6:08:00 PM,C,9.5
9/14/19 10:23:00 PM,C,9
9/15/19 2:38:00 AM,C,9
9/15/19 6:53:00 AM,C,9
9/15/19 11:08:00 AM,C,9
9/15/19 3:23:00 PM,C,8.5
9/15/19 7:38:00 PM,C,8.5
9/15/19 11:53:00 PM,C,8
9/16/19 4:08:00 AM,C,8
9/16/19 8:23:00 AM,C,7
9/16/19 12:38:00 PM,C,8.5
9/16/19 4:53:00 PM,C,8.5
9/16/19 9:08:00 PM,C,7.5
9/17/19 1:23:00 AM,C,7
9/17/19 5:38:00 AM,C,7
9/17/19 9:53:00 AM,C,7
9/17/19 2:08:00 PM,C,7.5
9/17/19 6:23:00 PM,C,7.5
9/17/19 10:38:00 PM,C,8
9/18/19 2:53:00 AM,C,7.5
9/18/19 7:08:00 AM,C,7
9/18/19 11:23:00 AM,C,7.5
9/18/19 3:38:00 PM,C,8.5
9/18/19 7:53:00 PM,C,8
9/19/19 12:08:00 AM,C,7
9/19/19 4:23:00 AM,C,6.5
9/19/19 8:38:00 AM,C,6.5
9/19/19 12:53:00 PM,C,9
9/19/19 5:08:00 PM,C,9.5
9/19/19 9:23:00 PM,C,8.5
9/20/19 1:38:00 AM,C,8
9/20/19 5:53:00 AM,C,7.5
9/20/19 10:08:00 AM,C,8
9/20/19 2:23:00 PM,C,9.5
9/20/19 6:38:00 PM,C,9.5
9/20/19 10:53:00 PM,C,8.5
9/21/19 3:08:00 AM,C,8
9/21/19 7:23:00 AM,C,7.5
9/21/19 11:38:00 AM,C,9
9/21/19 3:53:00 PM,C,10
9/21/19 8:08:00 PM,C,9
9/22/19 12:23:00 AM,C,8.5
9/22/19 4:38:00 AM,C,8.5
9/22/19 8:53:00 AM,C,8.5
9/22/19 1:08:00 PM,C,9
9/22/19 5:23:00 PM,C,9.5
9/22/19 9:38:00 PM,C,9
9/23/19 1:53:00 AM,C,9
9/23/19 6:08:00 AM,C,8
9/23/19 10:23:00 AM,C,8.5
9/23/19 2:38:00 PM,C,8
9/23/19 6:53:00 PM,C,7.5
9/23/19 11:08:00 PM,C,7
9/24/19 3:23:00 AM,C,7.5
9/24/19 7:38:00 AM,C,7
9/24/19 11:53:00 AM,C,8.5
9/24/19 4:08:00 PM,C,9
9/24/19 8:23:00 PM,C,8
9/25/19 12:38:00 AM,C,7.5
9/25/19 4:53:00 AM,C,7.5
9/25/19 9:08:00 AM,C,8
9/25/19 1:23:00 PM,C,9
9/25/19 5:38:00 PM,C,9
9/25/19 9:53:00 PM,C,7.5
9/26/19 2:08:00 AM,C,7
9/26/19 6:23:00 AM,C,8
9/26/19 10:38:00 AM,C,9
9/26/19 2:53:00 PM,C,8.5
9/26/19 7:08:00 PM,C,7
9/26/19 11:23:00 PM,C,5
9/27/19 3:38:00 AM,C,5.5
9/27/19 7:53:00 AM,C,5
9/27/19 12:08:00 PM,C,3.5
9/27/19 4:23:00 PM,C,4.5
9/27/19 8:38:00 PM,C,4
9/28/19 12:53:00 AM,C,3
9/28/19 5:08:00 AM,C,3
9/28/19 9:23:00 AM,C,3.5
9/28/19 1:38:00 PM,C,6
9/28/19 5:53:00 PM,C,5
9/28/19 10:08:00 PM,C,4
9/29/19 2:23:00 AM,C,3.5
9/29/19 6:38:00 AM,C,3
9/29/19 10:53:00 AM,C,4
9/29/19 3:08:00 PM,C,4.5
9/29/19 7:23:00 PM,C,4
9/29/19 11:38:00 PM,C,3
9/30/19 3:53:00 AM,C,3
9/30/19 8:08:00 AM,C,2
9/30/19 12:23:00 PM,C,5.5
9/30/19 4:38:00 PM,C,5
9/30/19 8:53:00 PM,C,4
10/1/19 1:08:00 AM,C,3
10/1/19 5:23:00 AM,C,2.5
10/1/19 9:38:00 AM,C,3.5
10/1/19 1:53:00 PM,C,6
10/1/19 6:08:00 PM,C,6
10/1/19 10:23:00 PM,C,4
10/2/19 2:38:00 AM,C,4
10/2/19 6:53:00 AM,C,3.5
10/2/19 11:08:00 AM,C,5.5
10/2/19 3:23:00 PM,C,6.5
10/2/19 7:38:00 PM,C,6
10/2/19 11:53:00 PM,C,5.5
10/3/19 4:08:00 AM,C,4.5
10/3/19 8:23:00 AM,C,4.5
10/3/19 12:38:00 PM,C,4.5
10/3/19 4:53:00 PM,C,5
10/3/19 9:08:00 PM,C,4.5
10/4/19 1:23:00 AM,C,4.5
10/4/19 5:38:00 AM,C,4
10/4/19 9:53:00 AM,C,2.5
10/4/19 2:08:00 PM,C,3
10/4/19 6:23:00 PM,C,3.5
10/4/19 10:38:00 PM,C,3.5
10/5/19 2:53:00 AM,C,3.5
10/5/19 7:08:00 AM,C,3.5
